ticker,session,mean_share,median_share
NVDA,pre,2.3026743213082685,1.8646233935629073
NVDA,rth,95.0269504611426,95.77177066057656
NVDA,after,2.670375217549132,1.9799146799968401
AMZN,pre,1.7191836118062627,1.4771850255309797
AMZN,rth,94.26622503698057,95.2528087605344
AMZN,after,4.0145913512131655,2.9762703689453294
TXN,pre,0.36062931786575575,0.12019794801850807
TXN,rth,93.92456707873035,95.9916464947792
TXN,after,5.714803603403914,3.711796323751553
